"","Participant_ID","Seq_part","Verb","Davies_Rank","Davies_Rating","CORPES_Rank","CORPES_Rating","WordList_Rank","WordList_Rating","Part_Rating","FofU_Comp","FofU_Prod","DELE","AoA_ENG","Davies_Std","CORPES_Std","WordList_Std","SRLF_Std","FofU","FofU_Std","DELE_Std","AoA_ENG_Std"
"272","HSP07",7,"sugerir",21,88224,24,24081,25,1018893,2,11,12,39,7,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,23,-0.690731804655633,0.0247069049141176,1.93038550195339
"273","HSP08",8,"sugerir",21,88224,24,24081,25,1018893,1,13,11,41,5,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,24,-0.562483075764994,0.358197553371906,1.0775745253244
"274","HSP09",9,"sugerir",21,88224,24,24081,25,1018893,1,12,11,30,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,23,-0.690731804655633,-1.47600101314593,-1.05445291624808
"275","HSP10",10,"sugerir",21,88224,24,24081,25,1018893,4,16,16,43,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,32,0.463506755360113,0.691688201829695,0.651169037009904
"276","HSP11",11,"sugerir",21,88224,24,24081,25,1018893,4,13,13,34,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,26,-0.305985617983718,-0.809019716230355,0.224763548695409
"277","HSP12",12,"sugerir",21,88224,24,24081,25,1018893,5,19,19,42,7,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.0457046144319584,38,1.23299912870394,0.524942877600801,1.93038550195339
"278","HSP13",13,"sugerir",21,88224,24,24081,25,1018893,0,19,19,42,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-2.04812225225201,38,1.23299912870394,0.524942877600801,-1.05445291624808
"279","HSP14",14,"sugerir",21,88224,24,24081,25,1018893,3,13,16,28,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,29,0.0787605686881978,-1.80949166160372,-1.05445291624808
"280","HSP15",15,"sugerir",21,88224,24,24081,25,1018893,0,11,11,37,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-2.04812225225201,22,-0.818980533546271,-0.308783743543671,-1.05445291624808
"281","HSP16",16,"sugerir",21,88224,24,24081,25,1018893,9,18,17,31,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,1.55622949582408,35,0.848252942032029,-1.30925568891704,0.224763548695409
"282","HSP17",17,"sugerir",21,88224,24,24081,25,1018893,2,15,15,45,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,30,0.207009297578836,1.02517885028748,0.651169037009904
"283","HSP18",18,"sugerir",21,88224,24,24081,25,1018893,2,16,16,44,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,32,0.463506755360113,0.85843352605859,0.651169037009904
"284","HSP19",19,"sugerir",21,88224,24,24081,25,1018893,4,16,20,30,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,36,0.976501670922667,-1.47600101314593,-1.05445291624808
"285","HSP20",20,"sugerir",21,88224,24,24081,25,1018893,2,7,6,42,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,13,-1.97321909356202,0.524942877600801,0.651169037009904
"286","HSP21",21,"sugerir",21,88224,24,24081,25,1018893,4,12,15,42,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,27,-0.177736889093079,0.524942877600801,-1.05445291624808
"287","HSP22",22,"sugerir",21,88224,24,24081,25,1018893,2,5,6,32,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,11,-2.22971655134329,-1.14251036468814,0.651169037009904
"288","HSP23",23,"sugerir",21,88224,24,24081,25,1018893,1,19,20,42,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,39,1.36124785759458,0.524942877600801,0.651169037009904
"289","HSP24",24,"sugerir",21,88224,24,24081,25,1018893,1,16,16,48,5,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,32,0.463506755360113,1.52541482297417,1.0775745253244
"290","HSP25",25,"sugerir",21,88224,24,24081,25,1018893,3,15,15,42,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,30,0.207009297578836,0.524942877600801,0.224763548695409
"291","HSP27",27,"sugerir",21,88224,24,24081,25,1018893,1,16,14,35,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,30,0.207009297578836,-0.64227439200146,-1.05445291624808
"292","HSP28",28,"sugerir",21,88224,24,24081,25,1018893,1,8,9,39,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,17,-1.46022417799946,0.0247069049141176,0.224763548695409
"293","HSP29",29,"sugerir",21,88224,24,24081,25,1018893,3,14,16,25,2,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,30,0.207009297578836,-2.3097276342904,-0.201641939619087
"294","HSP30",30,"sugerir",21,88224,24,24081,25,1018893,2,14,16,25,2,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087
"295","HSP31",31,"sugerir",21,88224,24,24081,25,1018893,9,12,11,41,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904
"296","HSP32",32,"sugerir",21,88224,24,24081,25,1018893,1,13,13,43,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,26,-0.305985617983718,0.691688201829695,0.224763548695409
"297","HSP33",33,"sugerir",21,88224,24,24081,25,1018893,2,15,15,43,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,30,0.207009297578836,0.691688201829695,-1.05445291624808
"298","HSP34",34,"sugerir",21,88224,24,24081,25,1018893,7,7,7,42,8,-0.453065330794025,-0.528909497723469,-0.464497145683323,0.755262440696062,14,-1.84497036467138,0.524942877600801,2.35679099026789
"299","HSP35",35,"sugerir",21,88224,24,24081,25,1018893,7,17,17,37,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,0.755262440696062,34,0.72000421314139,-0.308783743543671,-1.05445291624808
"300","HSP36",36,"sugerir",21,88224,24,24081,25,1018893,2,9,11,45,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,20,-1.07547799132755,1.02517885028748,-1.05445291624808
"301","HSP41",41,"sugerir",21,88224,24,24081,25,1018893,2,6,7,39,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,13,-1.97321909356202,0.0247069049141176,-1.05445291624808
"302","HSP42",42,"sugerir",21,88224,24,24081,25,1018893,4,13,13,29,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,26,-0.305985617983718,-1.64274633737483,0.224763548695409
"303","HSP45",45,"sugerir",21,88224,24,24081,25,1018893,3,14,14,44,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,28,-0.0494881602024406,0.85843352605859,0.651169037009904
"304","HSP46",46,"sugerir",21,88224,24,24081,25,1018893,4,15,15,35,3,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,30,0.207009297578836,-0.64227439200146,0.224763548695409
"305","HSP47",47,"sugerir",21,88224,24,24081,25,1018893,3,14,11,34,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,25,-0.434234346874356,-0.809019716230355,-1.05445291624808
"306","HSP48",48,"sugerir",21,88224,24,24081,25,1018893,1,11,11,34,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,22,-0.818980533546271,-0.809019716230355,0.651169037009904
"307","HSP49",49,"sugerir",21,88224,24,24081,25,1018893,5,19,18,49,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.0457046144319584,37,1.10475039981331,1.69216014720306,0.651169037009904
"308","HSP50",50,"sugerir",21,88224,24,24081,25,1018893,6,12,14,44,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,0.354778913132052,26,-0.305985617983718,0.85843352605859,0.651169037009904
"309","HSP51",51,"sugerir",21,88224,24,24081,25,1018893,1,13,13,38,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,26,-0.305985617983718,-0.142038419314777,-1.05445291624808
"310","HSP52",52,"sugerir",21,88224,24,24081,25,1018893,2,13,12,43,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.24715519712399,25,-0.434234346874356,0.691688201829695,-1.05445291624808
"311","HSP53",53,"sugerir",21,88224,24,24081,25,1018893,4,21,21,43,5,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,42,1.7459940442665,0.691688201829695,1.0775745253244
"312","HSP54",54,"sugerir",21,88224,24,24081,25,1018893,5,20,20,42,8,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.0457046144319584,40,1.48949658648522,0.524942877600801,2.35679099026789
"313","HSP55",55,"sugerir",21,88224,24,24081,25,1018893,6,21,22,43,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,0.354778913132052,43,1.87424277315714,0.691688201829695,0.651169037009904
"314","HSP56",56,"sugerir",21,88224,24,24081,25,1018893,3,12,12,31,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,24,-0.562483075764994,-1.30925568891704,-1.05445291624808
"315","HSP57",57,"sugerir",21,88224,24,24081,25,1018893,5,12,15,38,5,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.0457046144319584,27,-0.177736889093079,-0.142038419314777,1.0775745253244
"316","HSP58",58,"sugerir",21,88224,24,24081,25,1018893,1,18,20,35,1,-0.453065330794025,-0.528909497723469,-0.464497145683323,-1.647638724688,38,1.23299912870394,-0.64227439200146,-0.628047427933582
"317","HSP59",59,"sugerir",21,88224,24,24081,25,1018893,4,16,18,48,0,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.446188141995969,34,0.72000421314139,1.52541482297417,-1.05445291624808
"318","HSP61",61,"sugerir",21,88224,24,24081,25,1018893,3,8,8,29,4,-0.453065330794025,-0.528909497723469,-0.464497145683323,-0.846671669559979,16,-1.5884729068901,-1.64274633737483,0.651169037009904
"319","HSP01",1,"amar",22,80242,22,28853,24,1318934,7,10,13,45,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,23,-0.690731804655633,1.02517885028748,-1.05445291624808
"320","HSP02",2,"amar",22,80242,22,28853,24,1318934,5,12,13,38,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.0457046144319584,25,-0.434234346874356,-0.142038419314777,-1.05445291624808
"321","HSP03",3,"amar",22,80242,22,28853,24,1318934,7,21,22,40,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,43,1.87424277315714,0.191452229143012,0.224763548695409
"322","HSP04",4,"amar",22,80242,22,28853,24,1318934,6,15,16,40,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,31,0.335258026469475,0.191452229143012,-1.05445291624808
"323","HSP05",5,"amar",22,80242,22,28853,24,1318934,2,15,12,40,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.24715519712399,27,-0.177736889093079,0.191452229143012,-1.05445291624808
"324","HSP06",6,"amar",22,80242,22,28853,24,1318934,3,20,20,49,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.846671669559979,40,1.48949658648522,1.69216014720306,-1.05445291624808
"325","HSP07",7,"amar",22,80242,22,28853,24,1318934,6,11,12,39,7,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,23,-0.690731804655633,0.0247069049141176,1.93038550195339
"326","HSP08",8,"amar",22,80242,22,28853,24,1318934,4,13,11,41,5,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,24,-0.562483075764994,0.358197553371906,1.0775745253244
"327","HSP09",9,"amar",22,80242,22,28853,24,1318934,5,12,11,30,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.0457046144319584,23,-0.690731804655633,-1.47600101314593,-1.05445291624808
"328","HSP10",10,"amar",22,80242,22,28853,24,1318934,7,16,16,43,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,32,0.463506755360113,0.691688201829695,0.651169037009904
"329","HSP11",11,"amar",22,80242,22,28853,24,1318934,4,13,13,34,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,26,-0.305985617983718,-0.809019716230355,0.224763548695409
"330","HSP12",12,"amar",22,80242,22,28853,24,1318934,7,19,19,42,7,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,38,1.23299912870394,0.524942877600801,1.93038550195339
"331","HSP13",13,"amar",22,80242,22,28853,24,1318934,7,19,19,42,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,38,1.23299912870394,0.524942877600801,-1.05445291624808
"332","HSP14",14,"amar",22,80242,22,28853,24,1318934,3,13,16,28,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.846671669559979,29,0.0787605686881978,-1.80949166160372,-1.05445291624808
"333","HSP15",15,"amar",22,80242,22,28853,24,1318934,1,11,11,37,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.647638724688,22,-0.818980533546271,-0.308783743543671,-1.05445291624808
"334","HSP16",16,"amar",22,80242,22,28853,24,1318934,9,18,17,31,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,1.55622949582408,35,0.848252942032029,-1.30925568891704,0.224763548695409
"335","HSP17",17,"amar",22,80242,22,28853,24,1318934,4,15,15,45,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,30,0.207009297578836,1.02517885028748,0.651169037009904
"336","HSP18",18,"amar",22,80242,22,28853,24,1318934,2,16,16,44,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.24715519712399,32,0.463506755360113,0.85843352605859,0.651169037009904
"337","HSP19",19,"amar",22,80242,22,28853,24,1318934,4,16,20,30,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,36,0.976501670922667,-1.47600101314593,-1.05445291624808
"338","HSP20",20,"amar",22,80242,22,28853,24,1318934,3,7,6,42,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.846671669559979,13,-1.97321909356202,0.524942877600801,0.651169037009904
"339","HSP21",21,"amar",22,80242,22,28853,24,1318934,6,12,15,42,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,27,-0.177736889093079,0.524942877600801,-1.05445291624808
"340","HSP22",22,"amar",22,80242,22,28853,24,1318934,2,5,6,32,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.24715519712399,11,-2.22971655134329,-1.14251036468814,0.651169037009904
"341","HSP23",23,"amar",22,80242,22,28853,24,1318934,7,19,20,42,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,39,1.36124785759458,0.524942877600801,0.651169037009904
"342","HSP24",24,"amar",22,80242,22,28853,24,1318934,4,16,16,48,5,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,32,0.463506755360113,1.52541482297417,1.0775745253244
"343","HSP25",25,"amar",22,80242,22,28853,24,1318934,7,15,15,42,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,30,0.207009297578836,0.524942877600801,0.224763548695409
"344","HSP27",27,"amar",22,80242,22,28853,24,1318934,9,16,14,35,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,1.55622949582408,30,0.207009297578836,-0.64227439200146,-1.05445291624808
"345","HSP28",28,"amar",22,80242,22,28853,24,1318934,4,8,9,39,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409
"346","HSP29",29,"amar",22,80242,22,28853,24,1318934,4,14,16,25,2,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087
"347","HSP30",30,"amar",22,80242,22,28853,24,1318934,6,14,16,25,2,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087
"348","HSP31",31,"amar",22,80242,22,28853,24,1318934,6,12,11,41,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,23,-0.690731804655633,0.358197553371906,0.651169037009904
"349","HSP32",32,"amar",22,80242,22,28853,24,1318934,5,13,13,43,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409
"350","HSP33",33,"amar",22,80242,22,28853,24,1318934,5,15,15,43,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.0457046144319584,30,0.207009297578836,0.691688201829695,-1.05445291624808
"351","HSP34",34,"amar",22,80242,22,28853,24,1318934,7,7,7,42,8,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,14,-1.84497036467138,0.524942877600801,2.35679099026789
"352","HSP35",35,"amar",22,80242,22,28853,24,1318934,7,17,17,37,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,34,0.72000421314139,-0.308783743543671,-1.05445291624808
"353","HSP36",36,"amar",22,80242,22,28853,24,1318934,3,9,11,45,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.846671669559979,20,-1.07547799132755,1.02517885028748,-1.05445291624808
"354","HSP41",41,"amar",22,80242,22,28853,24,1318934,1,6,7,39,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.647638724688,13,-1.97321909356202,0.0247069049141176,-1.05445291624808
"355","HSP42",42,"amar",22,80242,22,28853,24,1318934,4,13,13,29,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,26,-0.305985617983718,-1.64274633737483,0.224763548695409
"356","HSP45",45,"amar",22,80242,22,28853,24,1318934,2,14,14,44,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.24715519712399,28,-0.0494881602024406,0.85843352605859,0.651169037009904
"357","HSP46",46,"amar",22,80242,22,28853,24,1318934,6,15,15,35,3,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,30,0.207009297578836,-0.64227439200146,0.224763548695409
"358","HSP47",47,"amar",22,80242,22,28853,24,1318934,6,14,11,34,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,25,-0.434234346874356,-0.809019716230355,-1.05445291624808
"359","HSP48",48,"amar",22,80242,22,28853,24,1318934,2,11,11,34,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.24715519712399,22,-0.818980533546271,-0.809019716230355,0.651169037009904
"360","HSP49",49,"amar",22,80242,22,28853,24,1318934,6,19,18,49,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,37,1.10475039981331,1.69216014720306,0.651169037009904
"361","HSP50",50,"amar",22,80242,22,28853,24,1318934,6,12,14,44,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.354778913132052,26,-0.305985617983718,0.85843352605859,0.651169037009904
"362","HSP51",51,"amar",22,80242,22,28853,24,1318934,1,13,13,38,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.647638724688,26,-0.305985617983718,-0.142038419314777,-1.05445291624808
"363","HSP52",52,"amar",22,80242,22,28853,24,1318934,3,13,12,43,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.846671669559979,25,-0.434234346874356,0.691688201829695,-1.05445291624808
"364","HSP53",53,"amar",22,80242,22,28853,24,1318934,5,21,21,43,5,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.0457046144319584,42,1.7459940442665,0.691688201829695,1.0775745253244
"365","HSP54",54,"amar",22,80242,22,28853,24,1318934,7,20,20,42,8,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,40,1.48949658648522,0.524942877600801,2.35679099026789
"366","HSP55",55,"amar",22,80242,22,28853,24,1318934,5,21,22,43,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.0457046144319584,43,1.87424277315714,0.691688201829695,0.651169037009904
"367","HSP56",56,"amar",22,80242,22,28853,24,1318934,1,12,12,31,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.647638724688,24,-0.562483075764994,-1.30925568891704,-1.05445291624808
"368","HSP57",57,"amar",22,80242,22,28853,24,1318934,7,12,15,38,5,-0.456228904678978,-0.517454197687868,-0.453588477246058,0.755262440696062,27,-0.177736889093079,-0.142038419314777,1.0775745253244
"369","HSP58",58,"amar",22,80242,22,28853,24,1318934,4,18,20,35,1,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.446188141995969,38,1.23299912870394,-0.64227439200146,-0.628047427933582
"370","HSP59",59,"amar",22,80242,22,28853,24,1318934,2,16,18,48,0,-0.456228904678978,-0.517454197687868,-0.453588477246058,-1.24715519712399,34,0.72000421314139,1.52541482297417,-1.05445291624808
"371","HSP61",61,"amar",22,80242,22,28853,24,1318934,3,8,8,29,4,-0.456228904678978,-0.517454197687868,-0.453588477246058,-0.846671669559979,16,-1.5884729068901,-1.64274633737483,0.651169037009904
"372","HSP01",1,"valorar",20,113028,26,19929,23,1415326,1,10,13,45,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,23,-0.690731804655633,1.02517885028748,-1.05445291624808
"373","HSP02",2,"valorar",20,113028,26,19929,23,1415326,1,12,13,38,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,25,-0.434234346874356,-0.142038419314777,-1.05445291624808
"374","HSP03",3,"valorar",20,113028,26,19929,23,1415326,5,21,22,40,3,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.0457046144319584,43,1.87424277315714,0.191452229143012,0.224763548695409
"375","HSP04",4,"valorar",20,113028,26,19929,23,1415326,3,15,16,40,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.846671669559979,31,0.335258026469475,0.191452229143012,-1.05445291624808
"376","HSP05",5,"valorar",20,113028,26,19929,23,1415326,1,15,12,40,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,27,-0.177736889093079,0.191452229143012,-1.05445291624808
"377","HSP06",6,"valorar",20,113028,26,19929,23,1415326,3,20,20,49,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.846671669559979,40,1.48949658648522,1.69216014720306,-1.05445291624808
"378","HSP07",7,"valorar",20,113028,26,19929,23,1415326,2,11,12,39,7,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,23,-0.690731804655633,0.0247069049141176,1.93038550195339
"379","HSP08",8,"valorar",20,113028,26,19929,23,1415326,1,13,11,41,5,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,24,-0.562483075764994,0.358197553371906,1.0775745253244
"380","HSP09",9,"valorar",20,113028,26,19929,23,1415326,2,12,11,30,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,23,-0.690731804655633,-1.47600101314593,-1.05445291624808
"381","HSP10",10,"valorar",20,113028,26,19929,23,1415326,4,16,16,43,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.446188141995969,32,0.463506755360113,0.691688201829695,0.651169037009904
"382","HSP11",11,"valorar",20,113028,26,19929,23,1415326,2,13,13,34,3,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,26,-0.305985617983718,-0.809019716230355,0.224763548695409
"383","HSP12",12,"valorar",20,113028,26,19929,23,1415326,8,19,19,42,7,-0.443234550708535,-0.538876472943044,-0.45008392830773,1.15574596826007,38,1.23299912870394,0.524942877600801,1.93038550195339
"384","HSP13",13,"valorar",20,113028,26,19929,23,1415326,4,19,19,42,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.446188141995969,38,1.23299912870394,0.524942877600801,-1.05445291624808
"385","HSP14",14,"valorar",20,113028,26,19929,23,1415326,3,13,16,28,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.846671669559979,29,0.0787605686881978,-1.80949166160372,-1.05445291624808
"386","HSP15",15,"valorar",20,113028,26,19929,23,1415326,0,11,11,37,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-2.04812225225201,22,-0.818980533546271,-0.308783743543671,-1.05445291624808
"387","HSP16",16,"valorar",20,113028,26,19929,23,1415326,9,18,17,31,3,-0.443234550708535,-0.538876472943044,-0.45008392830773,1.55622949582408,35,0.848252942032029,-1.30925568891704,0.224763548695409
"388","HSP17",17,"valorar",20,113028,26,19929,23,1415326,2,15,15,45,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,30,0.207009297578836,1.02517885028748,0.651169037009904
"389","HSP18",18,"valorar",20,113028,26,19929,23,1415326,1,16,16,44,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,32,0.463506755360113,0.85843352605859,0.651169037009904
"390","HSP19",19,"valorar",20,113028,26,19929,23,1415326,4,16,20,30,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.446188141995969,36,0.976501670922667,-1.47600101314593,-1.05445291624808
"391","HSP20",20,"valorar",20,113028,26,19929,23,1415326,1,7,6,42,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,13,-1.97321909356202,0.524942877600801,0.651169037009904
"392","HSP21",21,"valorar",20,113028,26,19929,23,1415326,1,12,15,42,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,27,-0.177736889093079,0.524942877600801,-1.05445291624808
"393","HSP22",22,"valorar",20,113028,26,19929,23,1415326,5,5,6,32,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.0457046144319584,11,-2.22971655134329,-1.14251036468814,0.651169037009904
"394","HSP23",23,"valorar",20,113028,26,19929,23,1415326,2,19,20,42,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,39,1.36124785759458,0.524942877600801,0.651169037009904
"395","HSP24",24,"valorar",20,113028,26,19929,23,1415326,2,16,16,48,5,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,32,0.463506755360113,1.52541482297417,1.0775745253244
"396","HSP25",25,"valorar",20,113028,26,19929,23,1415326,4,15,15,42,3,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.446188141995969,30,0.207009297578836,0.524942877600801,0.224763548695409
"397","HSP27",27,"valorar",20,113028,26,19929,23,1415326,4,16,14,35,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.446188141995969,30,0.207009297578836,-0.64227439200146,-1.05445291624808
"398","HSP28",28,"valorar",20,113028,26,19929,23,1415326,2,8,9,39,3,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,17,-1.46022417799946,0.0247069049141176,0.224763548695409
"399","HSP29",29,"valorar",20,113028,26,19929,23,1415326,3,14,16,25,2,-0.443234550708535,-0.538876472943044,-0.45008392830773,-0.846671669559979,30,0.207009297578836,-2.3097276342904,-0.201641939619087
"400","HSP30",30,"valorar",20,113028,26,19929,23,1415326,2,14,16,25,2,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087
"401","HSP31",31,"valorar",20,113028,26,19929,23,1415326,9,12,11,41,4,-0.443234550708535,-0.538876472943044,-0.45008392830773,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904
"402","HSP32",32,"valorar",20,113028,26,19929,23,1415326,1,13,13,43,3,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,26,-0.305985617983718,0.691688201829695,0.224763548695409
"403","HSP33",33,"valorar",20,113028,26,19929,23,1415326,1,15,15,43,0,-0.443234550708535,-0.538876472943044,-0.45008392830773,-1.647638724688,30,0.207009297578836,0.691688201829695,-1.05445291624808
